DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2023-07-22,Electrodomesticos,2286.87,679.85,1569.43
2023-07-22,Ropa,2700.44,1215.55,7874.28
2023-07-22,Ferreteria,6836.81,2020.29,182.48
2023-07-22,Jugueteria,1073.03,1157.87,1063.95
2023-07-22,Oficina,880.37,2981.62,2627.41
2023-07-23,Electrodomesticos,248.69,2060.59,6595.07
2023-07-23,Ropa,1128.8,123.89,184.27
2023-07-23,Ferreteria,1501.14,2415.23,748.93
2023-07-23,Jugueteria,1124.05,386.31,2020.55
2023-07-23,Oficina,7793.36,1690.29,1302.9
2023-07-24,Electrodomesticos,1853.66,3431.65,3825.45
2023-07-24,Ropa,2659.97,1587.32,195.43
2023-07-24,Ferreteria,4147.14,219.9,1418.39
2023-07-24,Jugueteria,633.58,384.36,1704.12
2023-07-24,Oficina,952.44,459.85,3053.37
2023-07-25,Electrodomesticos,2785.9,3418.9,4598.01
2023-07-25,Ropa,1127.78,80.61,1581.85
2023-07-25,Ferreteria,67.17,93.3,2281.74
2023-07-25,Jugueteria,1290.61,295.06,19.4
2023-07-25,Oficina,5401.04,2344.4,2874.58
2023-07-26,Electrodomesticos,1265.82,785.96,49.97
2023-07-26,Ropa,971.88,2774.62,3343.36
2023-07-26,Ferreteria,10971.13,490.56,2263.1
2023-07-26,Jugueteria,2488.41,986.36,9888.2
2023-07-26,Oficina,1096.69,1801.1,571.45
2023-07-27,Electrodomesticos,275.19,2198.94,1180.36
2023-07-27,Ropa,3965.15,1063.24,4746.79
2023-07-27,Ferreteria,3148.83,461.93,1759.62
2023-07-27,Jugueteria,6521.3,2170.87,4108.95
2023-07-27,Oficina,626.5,427.94,1726.38
2023-07-28,Electrodomesticos,846.45,3990.66,3007.47
2023-07-28,Ropa,8927.61,1105.66,5593.48
2023-07-28,Ferreteria,1576.65,273.85,147.82
2023-07-28,Jugueteria,1343.08,1816.33,5578.37
2023-07-28,Oficina,2672,155.69,517.04
2023-07-29,Electrodomesticos,7495.08,2270.02,3699.21
2023-07-29,Ropa,3424.59,939.42,2192.45
2023-07-29,Ferreteria,207.26,218.76,1063.87
2023-07-29,Jugueteria,2752.95,58.29,8362.5
2023-07-29,Oficina,5086.83,7712,4839.34
2023-07-30,Electrodomesticos,3356.55,604.93,3918.32
2023-07-30,Ropa,3689.59,5737.42,2639.42
2023-07-30,Ferreteria,1105.57,1314.37,5182.18
2023-07-30,Jugueteria,8172.91,1318.84,4703.59
2023-07-30,Oficina,3578.77,180.11,2028.36
2023-07-31,Electrodomesticos,1910.96,2940.29,3464.68
2023-07-31,Ropa,6134.41,1289.56,2733.01
2023-07-31,Ferreteria,855.12,714.4,2598.34
2023-07-31,Jugueteria,3257.3,125.16,760.52
2023-07-31,Oficina,11.18,188.72,1948.88
2023-08-01,Electrodomesticos,295.78,2781.76,1094.22
2023-08-01,Ropa,7767.44,2211.06,4825
2023-08-01,Ferreteria,3248.47,4014.69,5801.58
2023-08-01,Jugueteria,2484.34,390.36,1892.49
2023-08-01,Oficina,2834.75,202.43,1583.43
2023-08-02,Electrodomesticos,826.36,3296.43,3175.49
2023-08-02,Ropa,2814.31,133.2,1135.19
2023-08-02,Ferreteria,1815.42,282.83,402.18
2023-08-02,Jugueteria,3354.61,2174.96,2042.16
2023-08-02,Oficina,3822.52,293.75,6397.96
2023-08-03,Electrodomesticos,2851.87,1786.25,2567.72
2023-08-03,Ropa,825.07,1015.27,4122.19
2023-08-03,Ferreteria,842.61,762.98,1346.76
2023-08-03,Jugueteria,4016.89,1902.77,297.61
2023-08-03,Oficina,1670.07,468.58,1658.37
2023-08-04,Electrodomesticos,258.97,559.5,241.19
2023-08-04,Ropa,2411.96,742.19,3373.95
2023-08-04,Ferreteria,1358.55,2304.4,1346.34
2023-08-04,Jugueteria,13511.86,3511.49,11130.85
2023-08-04,Oficina,42.45,479.43,826.23
2023-08-05,Electrodomesticos,1529.86,1340.15,1985.77
2023-08-05,Ropa,2077.01,3235.65,1500.45
2023-08-05,Ferreteria,550.67,572.19,5759.29
2023-08-05,Jugueteria,5872.48,1665.77,2544.21
2023-08-05,Oficina,3170.15,211.68,1987.63
2023-08-06,Electrodomesticos,6135.71,473.25,4944.6
2023-08-06,Ropa,48.18,120.38,1440.32
2023-08-06,Ferreteria,2093.38,819.43,4017.84
2023-08-06,Jugueteria,866.12,1019.03,2349.24
2023-08-06,Oficina,4691.25,4319.94,628.8
2023-08-07,Electrodomesticos,4331.46,225.44,10932.01
2023-08-07,Ropa,3346.31,241.12,3120.53
2023-08-07,Ferreteria,526.11,3058.78,2280.05
2023-08-07,Jugueteria,3358.94,2076.8,3.97
2023-08-07,Oficina,4320.35,994.1,270.16
2023-08-08,Electrodomesticos,4870.74,2817.67,1432.4
2023-08-08,Ropa,1372.48,360.1,1973.62
2023-08-08,Ferreteria,5341.78,3170.06,5929.44
2023-08-08,Jugueteria,5086.5,3090.52,2268.89
2023-08-08,Oficina,1638.98,436.36,7860.43
2023-08-09,Electrodomesticos,3110.2,811.85,6895.29
2023-08-09,Ropa,2767.73,3036.93,3364.25
2023-08-09,Ferreteria,9752.44,1299.8,1334.77
2023-08-09,Jugueteria,126.45,1235.26,10.68
2023-08-09,Oficina,533,938.1,3764.98
2023-08-10,Electrodomesticos,519.79,372.59,3797.56
2023-08-10,Ropa,6828.56,4564.46,3290.55
2023-08-10,Ferreteria,2003.47,706.03,11794.64
2023-08-10,Jugueteria,4905.15,444.06,730.53
2023-08-10,Oficina,4469.54,1551.83,887.82
2023-08-11,Electrodomesticos,1040.19,2406.77,640.21
2023-08-11,Ropa,1618.2,1077.48,1736.11
2023-08-11,Ferreteria,2210.68,931.36,3116.51
2023-08-11,Jugueteria,6037.34,621.01,5634.35
2023-08-11,Oficina,1829.01,210.23,748.24
2023-08-12,Electrodomesticos,2664.16,3586.68,435.3
2023-08-12,Ropa,196.46,2571.6,2265.9
2023-08-12,Ferreteria,8502.55,976.96,1133.65
2023-08-12,Jugueteria,2099.59,206.95,13264.02
2023-08-12,Oficina,4517.71,69.64,129.44
2023-08-13,Electrodomesticos,220.62,4539.11,509.16
2023-08-13,Ropa,2335.69,705.81,3366.63
2023-08-13,Ferreteria,1269.93,1049.49,1173.88
2023-08-13,Jugueteria,1327.87,48.1,1985.61
2023-08-13,Oficina,6702.25,552.52,4061.79
2023-08-14,Electrodomesticos,2331.76,3762.21,6230.21
2023-08-14,Ropa,1381.59,502.5,5244.01
2023-08-14,Ferreteria,25.38,5581.1,6490.62
2023-08-14,Jugueteria,7989.47,325.53,376.36
2023-08-14,Oficina,7799.72,529.5,583.33
2023-08-15,Electrodomesticos,638.9,4797.88,1406.78
2023-08-15,Ropa,109.97,1319.24,689.78
2023-08-15,Ferreteria,1967.38,739.43,8200.63
2023-08-15,Jugueteria,7876.22,2799.61,2584.62
2023-08-15,Oficina,6282.41,124.73,3925.78
2023-08-16,Electrodomesticos,2321.98,1598.12,942.11
2023-08-16,Ropa,955.99,1330.61,4639.66
2023-08-16,Ferreteria,1058.16,64.78,133.84
2023-08-16,Jugueteria,6030.29,1157.4,6289.17
2023-08-16,Oficina,1788.66,2346.18,204.21
2023-08-17,Electrodomesticos,1819.89,1661.84,8991.04
2023-08-17,Ropa,3697.97,2059.91,1914.54
2023-08-17,Ferreteria,4196.21,2793.7,7173.79
2023-08-17,Jugueteria,1707.58,761.07,2589.83
2023-08-17,Oficina,8052.06,2573.05,181.71
2023-08-18,Electrodomesticos,10756.79,656.94,5600.54
2023-08-18,Ropa,4797.5,530.46,2882.36
2023-08-18,Ferreteria,326.65,2377.42,6236.18
2023-08-18,Jugueteria,23.92,1630.85,280.44
2023-08-18,Oficina,1403.7,2781.66,3657.19
2023-08-19,Electrodomesticos,805.6,2683.39,314.05
2023-08-19,Ropa,2681.36,63.25,874.15
2023-08-19,Ferreteria,6100.34,1381.4,8636.43
2023-08-19,Jugueteria,876.79,1771.47,1461.41
2023-08-19,Oficina,2075.33,1619.03,551.43
2023-08-20,Electrodomesticos,7877.36,992.74,411
2023-08-20,Ropa,2043.04,1734.3,409.82
2023-08-20,Ferreteria,1508.84,124.52,4990.15
2023-08-20,Jugueteria,121.31,309.09,2395.83
2023-08-20,Oficina,582.57,2571.49,4224.54
2023-08-21,Electrodomesticos,6015.62,2796.35,652.32
2023-08-21,Ropa,551.8,719.48,2159.55
2023-08-21,Ferreteria,4562.13,1903.95,5027.46
2023-08-21,Jugueteria,2930.62,2045.59,1674.87
2023-08-21,Oficina,1121.84,36.51,4488.15
2023-08-22,Electrodomesticos,2112.37,103.48,463.76
2023-08-22,Ropa,2194.77,658.91,6427.75
2023-08-22,Ferreteria,3510.82,3322.59,156.59
2023-08-22,Jugueteria,2038.21,707.36,2699.57
2023-08-22,Oficina,400.46,86.21,424.79
2023-08-23,Electrodomesticos,3016.16,3492.21,671.95
2023-08-23,Ropa,1059.01,1144.9,4426.04
2023-08-23,Ferreteria,6702.17,177.18,2061.17
2023-08-23,Jugueteria,677.24,1856.44,1360.61
2023-08-23,Oficina,620.12,524.65,3125.88
2023-08-24,Electrodomesticos,1434.45,1272.45,5897.38
2023-08-24,Ropa,3002.97,904.22,1324.7
2023-08-24,Ferreteria,7963.95,2429.79,431.95
2023-08-24,Jugueteria,685.63,1330.84,5636.99
2023-08-24,Oficina,1159.85,259.11,432.98
2023-08-25,Electrodomesticos,1881.67,450.34,3518.86
2023-08-25,Ropa,1307.87,1286.59,845.65
2023-08-25,Ferreteria,1280.31,2885.91,4118.89
2023-08-25,Jugueteria,3711.25,18.15,2857.7
2023-08-25,Oficina,5560.6,1757.11,2352.74
2023-08-26,Electrodomesticos,2128.85,253.87,2387.08
2023-08-26,Ropa,3770.56,1909.81,1081.27
2023-08-26,Ferreteria,5236.62,3736.94,3654.21
2023-08-26,Jugueteria,2369.25,534.72,8062.3
2023-08-26,Oficina,1130.47,1410.44,123.63
2023-08-27,Electrodomesticos,1944.56,1455.79,3002.34
2023-08-27,Ropa,1683.2,188.96,4823.73
2023-08-27,Ferreteria,4435.65,162.01,2183.42
2023-08-27,Jugueteria,102.99,2304.24,680.42
2023-08-27,Oficina,4609.89,1161.03,985.53
2023-08-28,Electrodomesticos,3836.7,2025.38,10280.42
2023-08-28,Ropa,79.3,2820.55,3400.73
2023-08-28,Ferreteria,2121.19,1177.11,60.32
2023-08-28,Jugueteria,6466.79,1017.6,829.79
2023-08-28,Oficina,3363.86,1233.64,2499.92
2023-08-29,Electrodomesticos,9896.54,2063.62,2889.51
2023-08-29,Ropa,1386.62,810.55,2620.88
2023-08-29,Ferreteria,998.41,163.48,9499.15
2023-08-29,Jugueteria,4352.78,238.21,1449.04
2023-08-29,Oficina,2004.21,5960.09,3055.29
2023-08-30,Electrodomesticos,2797.88,48.48,4277.84
2023-08-30,Ropa,3997.41,1134.99,4008.25
2023-08-30,Ferreteria,2715.58,2625.76,583.76
2023-08-30,Jugueteria,1339.22,126.34,1150.44
2023-08-30,Oficina,325.23,1169.32,431.98
2023-08-31,Electrodomesticos,1935.84,455.44,538.43
2023-08-31,Ropa,5078.23,341.96,4606.86
2023-08-31,Ferreteria,1210.48,2421.06,2194.97
2023-08-31,Jugueteria,5387.74,3035.61,4110.96
2023-08-31,Oficina,1561.5,538.97,5055.32
2023-09-01,Electrodomesticos,1435.39,1082.09,1660.35
2023-09-01,Ropa,2648.93,209.1,5035.55
2023-09-01,Ferreteria,1230.68,1685.12,476.47
2023-09-01,Jugueteria,141.17,2302.27,4068.75
2023-09-01,Oficina,5864.51,414.62,93.85
2023-09-02,Electrodomesticos,1534.76,1446.32,276.08
2023-09-02,Ropa,6742.63,2857.34,1030.38
2023-09-02,Ferreteria,3826.13,21.17,9233.98
2023-09-02,Jugueteria,3544.06,2645.87,6761.59
2023-09-02,Oficina,1521.02,1160.1,1582.77
2023-09-03,Electrodomesticos,2059,734.96,455.36
2023-09-03,Ropa,192.4,1016.82,2144.61
2023-09-03,Ferreteria,7478.55,2389.47,9087.94
2023-09-03,Jugueteria,3001.26,1761,574.09
2023-09-03,Oficina,1229.39,956.65,853.31
2023-09-04,Electrodomesticos,2150.04,1096.31,444.52
2023-09-04,Ropa,1313.21,3762.62,3123.38
2023-09-04,Ferreteria,2709.24,433.46,9043.18
2023-09-04,Jugueteria,8230.5,164.91,940.34
2023-09-04,Oficina,1251.22,1860.97,2212.09
2023-09-05,Electrodomesticos,1315.51,2322.34,4031.61
2023-09-05,Ropa,506.51,1610.81,2085.33
2023-09-05,Ferreteria,779.22,583.84,1271.85
2023-09-05,Jugueteria,399.92,672.74,1726.07
2023-09-05,Oficina,8831.64,1840.12,2221.55
2023-09-06,Electrodomesticos,1956.81,651.67,2846.98
2023-09-06,Ropa,3047.48,1415.46,1449.01
2023-09-06,Ferreteria,238.79,825.04,721.85
2023-09-06,Jugueteria,1052.66,1460.14,504.21
2023-09-06,Oficina,5152.74,532.62,5478.04
2023-09-07,Electrodomesticos,324.33,323.94,290.81
2023-09-07,Ropa,665.07,1943.55,1992.1
2023-09-07,Ferreteria,3610.03,715.22,5676.2
2023-09-07,Jugueteria,3584.32,388.49,4441.07
2023-09-07,Oficina,6696.81,2869.12,2751.4
2023-09-08,Electrodomesticos,9900.77,1077.28,639.87
2023-09-08,Ropa,553.14,258.28,873.56
2023-09-08,Ferreteria,1084.57,2582.07,6931.8
2023-09-08,Jugueteria,2014.39,688.88,3842.8
2023-09-08,Oficina,3.26,1746.95,2411.47
2023-09-09,Electrodomesticos,416.97,1310.24,3050.24
2023-09-09,Ropa,1479.65,4404.44,3635.67
2023-09-09,Ferreteria,3779.81,284.32,7462.26
2023-09-09,Jugueteria,1669.18,448.19,5966.16
2023-09-09,Oficina,12058.71,3608.23,474.68
2023-09-10,Electrodomesticos,921.02,2797.49,858.96
2023-09-10,Ropa,6074.67,1317.44,366.78
2023-09-10,Ferreteria,8648,2930.6,176.46
2023-09-10,Jugueteria,1404.17,1177.8,7499.75
2023-09-10,Oficina,605.39,1165.29,9541.96
2023-09-11,Electrodomesticos,1831.79,523.22,1130.16
2023-09-11,Ropa,7955.24,2270.88,7284.26
2023-09-11,Ferreteria,1696.17,937.31,4183.57
2023-09-11,Jugueteria,2544.32,3088.39,4134.68
2023-09-11,Oficina,3459.12,1564.19,960.92
2023-09-12,Electrodomesticos,2199.54,3849,8967.72
2023-09-12,Ropa,14254.22,2954.71,4015.17
2023-09-12,Ferreteria,679.03,320.56,1268.1
2023-09-12,Jugueteria,1120.58,1790.64,6382.11
2023-09-12,Oficina,783.83,2504.66,11.97
2023-09-13,Electrodomesticos,1370.04,1470.08,2303.23
2023-09-13,Ropa,324.92,246.17,1995.26
2023-09-13,Ferreteria,1363.81,1423.7,231.85
2023-09-13,Jugueteria,6690.92,1154.19,5388.28
2023-09-13,Oficina,1084.53,802.05,899.05
2023-09-14,Electrodomesticos,1048.11,2375.73,1731.76
2023-09-14,Ropa,6514.57,1068.4,2364.39
2023-09-14,Ferreteria,2937.05,730.5,6227.46
2023-09-14,Jugueteria,1638.72,3620.96,3314.57
2023-09-14,Oficina,3383.47,652.7,3044.26
2023-09-15,Electrodomesticos,1601.09,1720.95,3556.92
2023-09-15,Ropa,7606.8,4071.32,2593.07
2023-09-15,Ferreteria,1532.61,612.16,5140.18
2023-09-15,Jugueteria,3240.77,1760.03,2334.53
2023-09-15,Oficina,1863.49,193.91,3278.43
2023-09-16,Electrodomesticos,1828.32,2898.99,1409.41
2023-09-16,Ropa,1956.88,5962.25,4503.14
2023-09-16,Ferreteria,11982.28,1321.92,6474.35
2023-09-16,Jugueteria,1248.57,536.44,4298.54
2023-09-16,Oficina,2603.31,318.47,1811.05
2023-09-17,Electrodomesticos,3736.04,4062.71,3064.66
2023-09-17,Ropa,3786.94,641.69,1006.43
2023-09-17,Ferreteria,3108.11,1123.71,1515.25
2023-09-17,Jugueteria,760.29,929.09,6955.33
2023-09-17,Oficina,1530.1,934.25,1080.73
2023-09-18,Electrodomesticos,831.03,1214.35,988.51
2023-09-18,Ropa,841.88,2292.34,3324.86
2023-09-18,Ferreteria,2308.58,848.57,5502.54
2023-09-18,Jugueteria,5410.99,2639.2,703.99
2023-09-18,Oficina,3015.81,177.02,677.76
2023-09-19,Electrodomesticos,4154.78,998.44,761.8
2023-09-19,Ropa,3391.11,1391.62,5013.45
2023-09-19,Ferreteria,61.28,1509.98,2362.84
2023-09-19,Jugueteria,1603.29,1696.18,528.13
2023-09-19,Oficina,1792.48,487.44,1946.84
2023-09-20,Electrodomesticos,7660.55,2836.82,2981.13
2023-09-20,Ropa,55.26,187.32,2044.53
2023-09-20,Ferreteria,1780.24,433.03,3933.97
2023-09-20,Jugueteria,538.6,838.89,69.18
2023-09-20,Oficina,129.65,1189.1,585.73
2023-09-21,Electrodomesticos,3873.58,612.39,14466.88
2023-09-21,Ropa,6478.94,4171.86,2936.7
2023-09-21,Ferreteria,6522.66,1052.03,339.46
2023-09-21,Jugueteria,134.55,185.03,1571.17
2023-09-21,Oficina,2285.56,2991.51,7.57
2023-09-22,Electrodomesticos,633.02,3403.9,1421.69
2023-09-22,Ropa,3959.69,430.01,12406.83
2023-09-22,Ferreteria,2979.23,818.12,1463.94
2023-09-22,Jugueteria,3368.8,884.83,1545.94
2023-09-22,Oficina,5758.43,1636.05,651.82
2023-09-23,Electrodomesticos,894.76,291.79,1074.37
2023-09-23,Ropa,9025.56,3261.01,2817.94
2023-09-23,Ferreteria,1196.48,2265.73,9135.54
2023-09-23,Jugueteria,6184.75,62.98,38.91
2023-09-23,Oficina,549.98,1482.73,3348.35
2023-09-24,Electrodomesticos,4872.78,31.12,1710.89
2023-09-24,Ropa,213.8,750.65,2968.23
2023-09-24,Ferreteria,2098.29,1000.96,5602.96
2023-09-24,Jugueteria,18.66,1102.39,1822.78
2023-09-24,Oficina,5613.77,2861.91,750.69
2023-09-25,Electrodomesticos,6201.74,488.77,3742.99
2023-09-25,Ropa,73.74,2581.32,1292.35
2023-09-25,Ferreteria,5603.9,834.61,702.71
2023-09-25,Jugueteria,3067.49,1524.54,3733.73
2023-09-25,Oficina,917.23,2287.95,7783.32
2023-09-26,Electrodomesticos,5734.11,875.08,488.45
2023-09-26,Ropa,841,1078.76,3961.39
2023-09-26,Ferreteria,1260.12,687,1870.52
2023-09-26,Jugueteria,243.47,1096.54,1856.99
2023-09-26,Oficina,2560.85,1629.2,1884.79
2023-09-27,Electrodomesticos,119.77,2636.5,5.08
2023-09-27,Ropa,2644.37,446.19,5051
2023-09-27,Ferreteria,4581.81,4014.16,7520.02
2023-09-27,Jugueteria,6862.79,66.7,59.01
2023-09-27,Oficina,647.54,1075.99,2747.5
2023-09-28,Electrodomesticos,6210.29,3092.7,5159.48
2023-09-28,Ropa,5620.97,1185.17,998.53
2023-09-28,Ferreteria,3630.24,3465.44,8325.56
2023-09-28,Jugueteria,3889.74,308.66,4493.33
2023-09-28,Oficina,423.71,3649.82,1165.39
2023-09-29,Electrodomesticos,3698.67,3911.6,8603.93
2023-09-29,Ropa,1937.06,308.4,612.3
2023-09-29,Ferreteria,8150.59,798.75,2857.96
2023-09-29,Jugueteria,1514.05,2024.04,1617.14
2023-09-29,Oficina,3464.68,903.54,3234.99
2023-09-30,Electrodomesticos,1690.69,1354.98,308.81
2023-09-30,Ropa,6352.63,1044.18,9149.89
2023-09-30,Ferreteria,890.51,1665.64,686.76
2023-09-30,Jugueteria,249.54,1180.53,747.35
2023-09-30,Oficina,4198.22,393.68,2424.08
2023-10-01,Electrodomesticos,1585.64,777.49,3135.66
2023-10-01,Ropa,2648.12,289.59,4252.27
2023-10-01,Ferreteria,79.63,2211.39,275.44
2023-10-01,Jugueteria,9047.91,6548.35,1950.65
2023-10-01,Oficina,6254.4,332.92,10820.72
2023-10-02,Electrodomesticos,1862.36,1369.72,6270.57
2023-10-02,Ropa,32.71,694.51,717.12
2023-10-02,Ferreteria,904.26,2613,4003.33
2023-10-02,Jugueteria,7339.58,575.22,79.22
2023-10-02,Oficina,2178.11,1510.57,123.4
2023-10-03,Electrodomesticos,686.23,888.71,2768.99
2023-10-03,Ropa,2413.27,1362.3,887.79
2023-10-03,Ferreteria,13305.17,2602.22,1007.72
2023-10-03,Jugueteria,2991.09,5997.87,5475.66
2023-10-03,Oficina,97.43,252.81,10832.64
2023-10-04,Electrodomesticos,6899.86,1342.48,4468.23
2023-10-04,Ropa,2257.5,252.9,1214.32
2023-10-04,Ferreteria,742.65,55.22,6160.65
2023-10-04,Jugueteria,3679.63,2456.63,5449.78
2023-10-04,Oficina,5834.14,7291.89,2198.77
2023-10-05,Electrodomesticos,83.98,5110.32,6170.53
2023-10-05,Ropa,4001.01,424.64,575.39
2023-10-05,Ferreteria,3497.68,359.84,1558.2
2023-10-05,Jugueteria,7717.64,2132.96,852.79
2023-10-05,Oficina,2691.72,2707.82,7146.24
2023-10-06,Electrodomesticos,2253.15,3,2484.26
2023-10-06,Ropa,3786.42,1434.14,2122.06
2023-10-06,Ferreteria,6356.51,490.22,4538.75
2023-10-06,Jugueteria,1336.15,4226.77,2365.46
2023-10-06,Oficina,2572.25,1671.37,3895.29
2023-10-07,Electrodomesticos,5022.03,2421.66,876.74
2023-10-07,Ropa,187.28,3438.27,1091.11
2023-10-07,Ferreteria,6830.21,1316.57,14520.27
2023-10-07,Jugueteria,2006.41,1260.09,2538.06
2023-10-07,Oficina,4696.95,486.28,1417.34
2023-10-08,Electrodomesticos,1859.61,1281.4,3709.38
2023-10-08,Ropa,3531.99,138.49,5355.38
2023-10-08,Ferreteria,3755.7,962.51,1549.34
2023-10-08,Jugueteria,619.84,631.01,750.01
2023-10-08,Oficina,3163.06,2540.91,1778.98
2023-10-09,Electrodomesticos,4575.08,725.39,96.09
2023-10-09,Ropa,644.79,3499.82,958.04
2023-10-09,Ferreteria,3407.52,317.33,2819.22
2023-10-09,Jugueteria,2411.53,4027.51,10940.67
2023-10-09,Oficina,7450.52,1358.53,2223.89
2023-10-10,Electrodomesticos,1908.4,308.19,669.97
2023-10-10,Ropa,1060.84,1677.87,5349.45
2023-10-10,Ferreteria,2368.68,750.25,3102.79
2023-10-10,Jugueteria,1888.84,3325.75,648.37
2023-10-10,Oficina,8952.01,2534.57,5720.73
2023-10-11,Electrodomesticos,1718.5,80.43,1600.3
2023-10-11,Ropa,1441.12,671,4892.35
2023-10-11,Ferreteria,317.22,2708.26,241.32
2023-10-11,Jugueteria,2574.79,650.45,1761.23
2023-10-11,Oficina,4080.74,1689.75,1549.43
2023-10-12,Electrodomesticos,3221.78,103.76,2106.48
2023-10-12,Ropa,4451.91,1738.86,4429.49
2023-10-12,Ferreteria,2950.29,601.83,312.3
2023-10-12,Jugueteria,1416.49,2542.03,3428.96
2023-10-12,Oficina,1431.87,664.51,1904.32
2023-10-13,Electrodomesticos,787.3,1096.4,76.21
2023-10-13,Ropa,443.39,2676.58,3739.36
2023-10-13,Ferreteria,4861.6,977.22,1981.11
2023-10-13,Jugueteria,4092.64,643.82,4131.83
2023-10-13,Oficina,1296.48,341.58,1349.94
2023-10-14,Electrodomesticos,2075.72,144.18,8085.8
2023-10-14,Ropa,12690.47,1879.77,1636.54
2023-10-14,Ferreteria,1140.66,1764.49,1572.68
2023-10-14,Jugueteria,3657.29,5746.05,3070.87
2023-10-14,Oficina,254.15,696.04,5410.62
2023-10-15,Electrodomesticos,611.43,1722.75,2499.42
2023-10-15,Ropa,2669.27,48.6,2179
2023-10-15,Ferreteria,3126.95,2760.32,3414.74
2023-10-15,Jugueteria,2506.37,1399.28,1102
2023-10-15,Oficina,5869.68,696.75,4830.67
2023-10-16,Electrodomesticos,8341.48,611.07,905.01
2023-10-16,Ropa,2397.62,403.64,1622.73
2023-10-16,Ferreteria,1039.32,1744.68,9012.01
2023-10-16,Jugueteria,2982.41,1045.65,2291.72
2023-10-16,Oficina,213.08,2690.72,1407.9
2023-10-17,Electrodomesticos,3090.58,5095.84,3400.26
2023-10-17,Ropa,1963.71,752.72,110.72
2023-10-17,Ferreteria,527.13,2254.05,7445.1
2023-10-17,Jugueteria,9702.71,1179.99,3101.59
2023-10-17,Oficina,1110.6,93.81,3167.42
2023-10-18,Electrodomesticos,2335.03,2496.47,3403.74
2023-10-18,Ropa,5152.34,1181.02,875.02
2023-10-18,Ferreteria,1726.59,36.11,5496.46
2023-10-18,Jugueteria,298.89,1669.79,189.99
2023-10-18,Oficina,4173,251.17,2997.57
2023-10-19,Electrodomesticos,548.75,759.53,2152.82
2023-10-19,Ropa,5136.21,573.95,5166.62
2023-10-19,Ferreteria,2710.94,532.68,89.55
2023-10-19,Jugueteria,2418.42,2121.01,1820.48
2023-10-19,Oficina,554.68,1630.53,2413.53
2023-10-20,Electrodomesticos,3628.95,3799.76,766.99
2023-10-20,Ropa,11006.81,2616.08,2485.52
2023-10-20,Ferreteria,1916.04,883.03,11197.69
2023-10-20,Jugueteria,1631.5,24.88,2933.93
2023-10-20,Oficina,37.88,386.85,1345.86
2023-10-21,Electrodomesticos,3173.16,833.43,2642.51
2023-10-21,Ropa,5150.42,472.87,218.26
2023-10-21,Ferreteria,748.86,1821.83,1211.79
2023-10-21,Jugueteria,996.66,1652.66,5322.53
2023-10-21,Oficina,1829.38,1066.26,3570.78
2023-10-22,Electrodomesticos,734.6,3004.56,60.87
2023-10-22,Ropa,922.25,2448.18,2115.29
2023-10-22,Ferreteria,5367.9,2170.03,614.41
2023-10-22,Jugueteria,2972.96,1301.8,9325.14
2023-10-22,Oficina,5115.48,82.78,3838.61
2023-10-23,Electrodomesticos,778.6,1141.18,659.7
2023-10-23,Ropa,4807.97,1412.54,2347.59
2023-10-23,Ferreteria,3710.31,1213.21,3245.44
2023-10-23,Jugueteria,193.43,9.16,970.56
2023-10-23,Oficina,2752.86,2158.68,5872.85
2023-10-24,Electrodomesticos,329.37,517.73,3121.12
2023-10-24,Ropa,2791.34,79.48,7.58
2023-10-24,Ferreteria,705.26,1218.03,242.36
2023-10-24,Jugueteria,1794.62,4406.13,565.03
2023-10-24,Oficina,5357.85,51.99,7021.32
2023-10-25,Electrodomesticos,1450.83,60.36,1879.85
2023-10-25,Ropa,4318.96,3865.71,676.77
2023-10-25,Ferreteria,3331.48,3416.02,467.37
2023-10-25,Jugueteria,7514.78,69.06,8399.2
2023-10-25,Oficina,2005.87,474.54,6026.84
2023-10-26,Electrodomesticos,9198.02,4432.08,4506.65
2023-10-26,Ropa,2213.72,1475.44,3620.59
2023-10-26,Ferreteria,2408.51,325.21,7005.69
2023-10-26,Jugueteria,2904.77,415,1787.02
2023-10-26,Oficina,3004.17,2314.26,4765.65
2023-10-27,Electrodomesticos,665.34,2370.16,2918.02
2023-10-27,Ropa,4469.44,154.89,1873.61
2023-10-27,Ferreteria,621.58,6011.22,403.93
2023-10-27,Jugueteria,13462.25,195.61,9315.5
2023-10-27,Oficina,389.74,695,3643.74
2023-10-28,Electrodomesticos,2929.37,783.12,2543.92
2023-10-28,Ropa,1643.24,700.47,3648.62
2023-10-28,Ferreteria,825.26,6493.88,5383.08
2023-10-28,Jugueteria,7512.36,444.37,2313.87
2023-10-28,Oficina,6155.32,728.91,5067.23
2023-10-29,Electrodomesticos,648.85,1145.1,5971.8
2023-10-29,Ropa,4120,291.71,2474.74
2023-10-29,Ferreteria,6468.95,2656.02,837.75
2023-10-29,Jugueteria,6104.48,1292.98,3668.6
2023-10-29,Oficina,398.19,4092.51,3255.14
2023-10-30,Electrodomesticos,2693.8,47.34,2802.9
2023-10-30,Ropa,2931.46,2354.18,243.76
2023-10-30,Ferreteria,4614.71,203.47,6069.52
2023-10-30,Jugueteria,1651.87,3166,3124.27
2023-10-30,Oficina,1439.61,480.71,2274.44
2023-10-31,Electrodomesticos,4516.08,879.49,5331.7
